Date,Total
2024-03-21,0.012802020866
2024-03-22,0.012802020866
2024-03-23,0.015822887601
2024-03-24,0.01659073902
2024-03-25,0.019035049121999995
2024-03-26,0.019572899426999996
2024-03-27,0.020114307386999996
2024-03-28,0.021769135225999995
2024-03-29,0.022617066588999993
2024-03-30,0.022617066588999993
2024-03-31,0.022894767565999993
2024-04-01,0.022894767565999993
2024-04-02,0.023456866497999992
2024-04-03,0.02400630859499999
2024-04-04,0.02502620735399999
2024-04-05,0.026000870578999993
2024-04-06,0.02684879706899999
2024-04-07,0.03189996378599999
2024-04-08,0.03189996378599999
2024-04-09,0.03189996378599999
2024-04-10,0.03361834895499999
2024-04-11,0.03361834895499999
2024-04-12,0.03361834895499999
2024-04-13,0.03361834895499999
2024-04-14,0.03616709212599999
2024-04-15,0.036506346200999996
2024-04-16,0.037610894364
2024-04-17,0.037903581504
2024-04-18,0.038167678813
2024-04-19,0.038167678813
2024-04-20,0.039804438812
2024-04-21,0.041469725495
2024-04-22,0.042301590369999996
2024-04-23,0.044034485767999995
2024-04-24,0.045276620006999994
2024-04-25,0.04642773098
2024-04-26,0.047508728449
2024-04-27,0.048062848363999995
2024-04-28,0.049153795193
2024-04-29,0.05105931874
2024-04-30,0.05105931874
2024-05-01,0.051330417138
2024-05-02,0.051729242131
2024-05-03,0.052260738737999995
2024-05-04,0.052260738737999995
2024-05-05,0.053379769639
2024-05-06,0.056121805207
2024-05-07,0.056683849575
2024-05-08,0.057261038404
2024-05-09,0.057261038404
2024-05-10,0.057830383405
2024-05-11,0.05809198306
2024-05-12,0.059830942812
2024-05-13,0.060096586235
2024-05-14,0.062251170869
2024-05-15,0.062791006506
2024-05-16,0.06355551093
2024-05-17,0.102240996417
2024-05-18,0.102786691203
2024-05-19,0.103917228502
2024-05-20,0.104182784678
2024-05-21,0.10508322006200001
2024-05-22,0.106531160411
2024-05-23,0.107902542452
2024-05-24,0.110145235931
2024-05-25,0.11067945893499999
2024-05-26,0.11263392669899998
2024-05-27,0.11292841379999997
2024-05-28,0.11401127937999997
2024-05-29,0.11428934347799997
2024-05-30,0.11591575235699997
2024-05-31,0.11790886485799998
2024-06-01,0.11852402520499998
2024-06-02,0.11908972207399998
2024-06-03,0.11964432687399998
2024-06-04,0.11964432687399998
2024-06-05,0.12019768951499998
2024-06-06,0.12178735109599999
